irradiance,ambient_temperature,module_temperature,humidity,wind_speed,hour,day_of_year,power_output,weather_condition
803.93,19.25,42.84,74.82,0.67,12,148,70.33,sunny
803.88,18.91,41.17,50.15,2.32,13,148,69.969,sunny
717.39,15.6,36.7,47.0,0.53,14,148,68.007,sunny
505.18,14.97,27.26,73.69,3.59,15,148,47.037,sunny
439.39,16.23,27.46,62.05,2.44,16,148,41.549,sunny
265.88,14.69,20.71,57.63,2.44,17,148,25.372,sunny
206.95,9.55,14.38,76.72,1.72,7,149,18.587,sunny
428.88,10.37,21.65,67.43,1.97,8,149,42.012,sunny
596.86,12.92,29.9,45.85,1.16,9,149,56.364,sunny
703.02,15.79,35.78,67.17,1.37,10,149,66.008,sunny
712.76,15.71,33.8,61.47,4.11,11,149,66.306,sunny
785.33,22.07,43.51,56.03,2.65,12,149,70.675,sunny
764.3,17.02,38.64,65.5,1.64,13,149,70.513,sunny
723.3,18.96,38.56,59.48,2.63,14,149,66.556,sunny
656.72,14.4,32.21,65.13,2.36,15,149,61.349,sunny
490.86,17.97,31.57,57.73,1.4,16,149,46.928,sunny
207.61,15.07,20.38,58.71,1.16,17,149,21.373,sunny
207.48,14.5,19.77,63.07,1.19,7,150,19.985,sunny
374.03,14.9,24.47,64.03,2.06,8,150,34.002,sunny
599.88,14.12,31.0,62.93,1.4,9,150,55.356,sunny
807.4,17.52,40.37,61.72,1.72,10,150,76.032,sunny
829.43,15.17,38.55,58.85,1.88,11,150,74.88,sunny
916.83,15.03,41.28,59.47,1.57,12,150,83.287,sunny
916.1,17.77,44.14,59.65,1.39,13,150,80.396,sunny
794.61,14.52,37.58,61.15,0.98,14,150,73.767,sunny
662.79,15.23,33.83,66.84,1.61,15,150,61.308,sunny
468.82,18.04,31.04,65.31,1.34,16,150,45.334,sunny
187.24,16.64,19.76,73.05,3.12,17,150,17.963,sunny
197.91,12.88,18.52,64.08,0.37,7,151,22.581,sunny
720.63,13.03,32.66,54.66,2.49,10,151,65.714,sunny
855.24,17.81,41.76,58.79,2.14,12,151,77.864,sunny
783.77,16.98,37.61,57.16,3.61,13,151,70.399,sunny
710.41,16.52,36.71,49.16,1.41,14,151,65.403,sunny
554.43,18.61,34.67,75.34,0.72,15,151,53.727,sunny
373.47,17.92,28.04,67.72,1.36,16,151,35.994,sunny
221.3,14.22,20.2,52.99,0.83,17,151,23.041,sunny
183.56,11.23,14.17,64.87,3.21,7,152,17.148,sunny
407.96,12.54,23.29,68.67,1.86,8,152,41.807,sunny
585.39,11.35,26.72,47.4,2.74,9,152,56.837,sunny
691.81,15.91,35.54,59.66,1.4,10,152,62.452,sunny
791.28,12.15,35.03,70.12,1.07,11,152,73.303,sunny
776.03,19.36,41.2,50.57,1.79,13,152,70.195,sunny
799.96,13.5,36.56,62.55,1.17,14,152,72.698,sunny
501.18,19.12,33.54,47.3,0.77,15,152,45.701,sunny
380.12,14.95,24.71,61.64,2.05,16,152,38.943,sunny
231.84,12.08,18.46,63.24,0.72,7,153,23.878,sunny
375.93,9.57,20.45,74.9,0.49,8,153,34.799,sunny
606.87,12.86,26.59,60.44,5.6,9,153,55.621,sunny
624.4,13.97,30.84,59.21,2.33,10,153,60.266,sunny
756.15,15.54,36.7,70.95,1.91,11,153,70.402,sunny
840.34,18.99,43.39,52.29,1.01,13,153,74.956,sunny
686.23,18.61,38.38,53.22,1.02,14,153,65.003,sunny
510.16,16.67,31.26,70.54,0.88,16,153,49.706,sunny
217.76,11.07,15.79,59.55,2.27,7,154,21.515,sunny
443.72,15.29,26.47,76.21,2.66,8,154,40.577,sunny
544.5,14.57,28.83,67.38,2.6,9,154,54.111,sunny
681.95,14.16,32.06,62.52,3.19,11,154,68.57,sunny
884.91,21.25,45.88,44.39,2.4,12,154,78.306,sunny
709.72,18.02,37.93,68.61,1.72,13,154,66.809,sunny
775.33,21.55,43.34,59.42,1.84,14,154,69.367,sunny
377.19,19.27,26.85,60.76,4.67,16,154,35.5,sunny
189.24,15.69,21.05,45.13,0.4,17,154,15.85,sunny
486.87,14.11,28.21,69.41,0.64,8,155,46.349,sunny
570.03,12.47,28.69,66.19,1.1,9,155,54.691,sunny
854.87,12.77,37.39,62.68,1.28,10,155,77.447,sunny
802.96,20.41,43.47,66.04,1.29,12,155,70.856,sunny
902.81,17.84,44.13,77.44,0.99,13,155,80.644,sunny
678.65,20.82,39.1,65.87,2.59,14,155,60.415,sunny
624.37,19.6,36.66,52.02,2.1,15,155,58.804,sunny
190.93,15.87,20.32,53.88,1.6,17,155,16.893,sunny
214.82,12.25,17.14,60.94,1.95,7,156,21.266,sunny
431.71,14.25,25.76,56.7,1.8,8,156,41.247,sunny
516.81,15.4,28.19,73.68,3.39,9,156,47.364,sunny
860.64,17.45,41.31,75.63,2.45,12,156,78.748,sunny
814.62,20.39,44.12,56.72,0.88,13,156,70.52,sunny
785.1,17.24,38.23,58.08,3.2,14,156,72.83,sunny
628.74,14.12,30.89,67.62,2.62,15,156,58.977,sunny
462.04,18.88,28.37,43.45,5.46,16,156,42.642,sunny
197.32,20.14,25.09,62.23,1.21,17,156,18.341,sunny
240.79,11.46,16.91,51.09,2.21,7,157,23.546,sunny
623.61,16.17,34.29,46.39,0.73,9,157,58.085,sunny
726.46,18.0,37.96,67.22,2.29,10,157,64.444,sunny
827.27,14.85,38.56,60.99,1.39,11,157,73.91,sunny
861.17,18.38,43.03,66.51,1.48,13,157,77.26,sunny
810.59,17.07,40.89,59.36,0.62,14,157,73.468,sunny
547.83,18.74,33.23,64.72,2.44,15,157,51.275,sunny
432.58,17.93,28.06,59.8,3.56,16,157,40.14,sunny
205.48,15.37,20.38,63.7,1.43,17,157,18.358,sunny
467.82,14.86,25.64,63.96,4.07,8,158,42.238,sunny
722.44,14.52,34.53,66.94,2.08,9,158,65.729,sunny
695.56,17.3,36.36,73.52,2.27,10,158,65.638,sunny
786.44,17.09,39.39,65.89,1.62,11,158,69.706,sunny
701.63,17.46,37.2,56.81,1.63,12,158,61.716,sunny
855.4,17.78,41.98,52.59,1.84,13,158,76.634,sunny
789.76,19.42,41.29,59.15,2.28,14,158,69.314,sunny
497.24,15.87,30.08,64.49,0.88,16,158,47.09,sunny
221.49,16.52,22.31,58.44,1.08,17,158,20.883,sunny
251.72,11.58,18.74,73.07,0.49,7,159,24.622,sunny
568.97,17.33,33.91,64.97,0.62,9,159,52.481,sunny
763.3,17.47,38.86,67.44,1.88,10,159,69.24,sunny
720.56,15.04,35.57,72.1,1.37,11,159,68.488,sunny
845.88,17.88,42.73,67.97,0.65,12,159,75.926,sunny
896.47,21.81,48.65,66.01,0.06,13,159,77.924,sunny
834.74,18.09,40.82,58.43,2.89,14,159,75.195,sunny
620.14,20.49,35.27,48.76,4.78,15,159,53.606,sunny
529.46,19.74,32.73,54.79,3.62,16,159,47.935,sunny
215.64,19.17,24.2,78.93,1.8,17,159,17.567,sunny
421.52,13.44,25.85,67.5,0.3,8,160,42.261,sunny
851.69,22.76,46.78,58.06,1.92,11,160,74.957,sunny
812.9,20.78,41.65,65.09,4.39,13,160,72.816,sunny
488.05,15.14,28.93,64.43,1.07,8,161,46.199,sunny
608.15,17.52,33.56,55.76,2.76,9,161,52.831,sunny
844.61,13.52,38.32,72.14,0.67,10,161,76.218,sunny
906.01,20.34,44.39,60.06,3.9,11,161,80.662,sunny
903.3,21.03,45.85,55.59,2.84,13,161,83.404,sunny
800.11,18.27,40.66,60.23,2.02,14,161,74.984,sunny
567.68,17.69,34.25,65.36,0.58,15,161,51.28,sunny
412.3,22.33,31.71,58.69,3.74,16,161,39.175,sunny
206.16,17.79,19.18,54.86,5.99,17,161,21.681,sunny
217.9,14.82,19.55,71.96,2.27,7,162,23.014,sunny
435.82,15.77,26.83,80.79,2.52,8,162,41.751,sunny
606.72,15.98,32.19,61.24,2.5,9,162,57.941,sunny
864.92,18.46,41.45,69.81,3.7,11,162,75.91,sunny
815.6,17.41,40.21,69.77,2.09,13,162,73.466,sunny
567.34,19.26,34.1,69.0,2.72,15,162,53.687,sunny
440.69,17.24,29.92,74.38,0.68,16,162,41.761,sunny
280.38,17.85,24.96,72.04,1.62,17,162,27.532,sunny
484.98,11.38,24.22,64.38,2.14,8,163,48.279,sunny
545.06,18.27,30.72,67.74,4.87,9,163,51.028,sunny
797.53,17.59,40.74,55.9,0.97,10,163,69.365,sunny
802.23,16.48,39.46,53.5,1.35,11,163,75.19,sunny
808.86,19.79,41.26,51.05,3.49,12,163,71.311,sunny
710.97,16.26,36.12,54.19,1.84,14,163,66.703,sunny
498.02,19.04,32.29,67.27,2.12,16,163,46.774,sunny
257.51,16.8,21.51,55.5,3.77,17,163,25.549,sunny
476.63,14.47,27.77,51.32,1.24,8,164,45.873,sunny
628.52,15.3,29.36,56.62,6.0,9,164,60.397,sunny
757.68,17.87,39.8,61.13,1.0,10,164,68.159,sunny
811.98,19.0,41.81,49.87,1.95,11,164,69.891,sunny
848.86,19.61,43.39,70.07,2.11,12,164,75.066,sunny
696.28,17.82,38.29,71.0,0.52,13,164,62.5,sunny
614.48,20.02,36.5,59.95,2.44,14,164,54.527,sunny
573.95,18.77,35.09,56.3,1.12,15,164,53.397,sunny
374.64,21.93,29.63,59.78,4.42,16,164,36.851,sunny
440.85,17.51,29.25,67.34,1.87,8,165,42.714,sunny
632.81,17.16,35.62,62.62,0.65,9,165,60.428,sunny
754.21,18.79,40.28,59.11,1.43,10,165,67.188,sunny
894.36,16.61,42.27,76.13,1.47,11,165,81.078,sunny
832.02,18.43,41.1,49.89,2.86,13,165,72.659,sunny
757.86,20.26,41.11,59.35,2.36,14,165,67.484,sunny
455.65,18.89,28.41,71.14,5.18,16,165,44.012,sunny
227.23,20.32,26.55,62.1,0.73,17,165,20.479,sunny
213.92,16.03,21.93,56.27,0.64,7,166,20.245,sunny
671.84,20.67,36.41,61.71,5.51,10,166,63.345,sunny
881.58,14.06,37.92,71.46,3.24,11,166,79.388,sunny
879.74,19.63,44.19,61.9,2.29,12,166,77.61,sunny
775.08,21.66,44.5,62.44,0.51,13,166,68.363,sunny
660.22,17.49,36.56,74.53,0.92,14,166,61.326,sunny
632.76,19.14,37.21,79.79,1.15,15,166,57.884,sunny
384.05,20.76,31.06,61.75,1.53,16,166,37.162,sunny
219.9,17.8,21.23,58.6,3.96,17,166,22.314,sunny
194.28,12.93,16.53,55.28,2.79,7,167,16.789,sunny
407.66,13.93,24.95,57.26,1.51,8,167,39.746,sunny
579.48,14.98,31.43,55.78,1.17,9,167,52.075,sunny
807.15,19.66,41.43,66.75,3.05,13,167,71.55,sunny
666.46,19.64,38.24,60.96,1.74,14,167,60.248,sunny
682.46,16.02,34.87,77.1,2.03,15,167,64.653,sunny
399.02,17.83,28.81,67.02,1.23,16,167,38.037,sunny
208.14,17.4,20.12,56.52,4.41,17,167,20.476,sunny
239.62,16.07,22.62,48.0,0.8,7,168,25.435,sunny
369.4,14.6,23.05,62.49,3.29,8,168,34.415,sunny
630.84,19.34,34.58,56.85,4.61,9,168,56.171,sunny
726.83,15.6,36.79,63.13,0.78,10,168,67.643,sunny
740.69,18.05,37.91,70.02,2.94,11,168,68.155,sunny
706.89,20.55,38.53,54.57,4.04,12,168,65.195,sunny
768.97,18.18,40.86,49.21,0.49,13,168,70.549,sunny
612.05,18.81,36.33,51.14,1.05,14,168,56.593,sunny
394.28,20.74,29.04,51.54,4.42,16,168,39.652,sunny
210.23,11.99,17.86,66.19,0.55,7,169,21.279,sunny
389.16,15.5,24.34,72.79,3.54,8,169,40.345,sunny
622.01,14.41,30.43,80.32,3.3,9,169,60.052,sunny
685.39,21.42,40.84,73.55,1.43,10,169,63.6,sunny
830.81,21.34,41.72,70.51,5.68,11,169,73.246,sunny
788.42,16.95,38.83,76.98,2.21,13,169,74.615,sunny
667.71,21.81,40.99,52.8,1.06,14,169,58.68,sunny
540.1,20.57,35.83,62.76,1.18,15,169,49.878,sunny
466.55,24.65,37.91,48.7,0.92,16,169,42.548,sunny
209.22,22.17,26.06,64.33,2.98,17,169,20.516,sunny
202.41,14.83,19.68,62.62,1.53,7,170,19.736,sunny
548.95,17.86,33.02,64.68,1.64,9,170,50.62,sunny
844.14,18.7,43.5,63.41,0.65,10,170,74.152,sunny
791.41,20.65,43.79,67.78,0.76,11,170,70.66,sunny
874.71,21.08,46.78,68.53,0.68,12,170,77.026,sunny
768.72,20.48,41.9,53.35,2.05,13,170,67.326,sunny
602.78,20.78,36.08,55.22,3.47,15,170,53.693,sunny
366.86,21.83,31.58,60.84,1.57,16,170,35.449,sunny
260.26,20.88,26.26,56.4,3.03,17,170,24.199,sunny
266.52,13.42,19.79,68.93,2.03,7,171,26.55,sunny
478.48,16.72,28.71,69.72,2.95,8,171,47.157,sunny
609.51,11.87,29.69,75.74,0.58,9,171,58.956,sunny
742.03,17.59,37.18,55.76,3.34,10,171,69.755,sunny
870.21,19.84,43.95,61.19,2.5,11,171,79.108,sunny
729.98,25.51,46.48,57.77,1.16,12,171,60.302,sunny
712.88,21.01,38.13,73.22,5.33,13,171,64.387,sunny
501.33,19.33,33.43,46.98,1.18,15,171,47.187,sunny
495.86,23.94,36.0,55.55,3.52,16,171,44.426,sunny
218.17,18.08,23.08,68.95,1.93,17,171,21.053,sunny
258.37,11.31,17.4,59.08,2.08,7,172,22.76,sunny
406.42,15.9,25.41,55.7,3.36,8,172,40.31,sunny
683.55,15.5,34.45,53.4,1.94,9,172,64.841,sunny
757.6,18.61,38.34,56.13,3.75,10,172,68.488,sunny
757.44,19.26,41.59,48.68,0.5,12,172,68.619,sunny
816.99,19.88,42.52,62.34,2.33,13,172,74.972,sunny
683.39,23.28,42.43,54.86,1.69,14,172,62.526,sunny
506.35,21.64,32.64,53.77,5.25,15,172,46.925,sunny
189.38,20.09,23.67,60.61,2.62,17,172,17.037,sunny
214.24,13.84,19.79,60.99,0.59,7,173,21.028,sunny
440.9,17.86,29.71,62.57,1.72,8,173,41.012,sunny
682.41,18.12,36.99,55.2,2.0,10,173,64.599,sunny
815.34,18.79,42.17,52.61,1.36,11,173,75.348,sunny
896.58,21.78,45.71,66.04,3.71,12,173,80.25,sunny
659.01,18.96,37.79,61.12,1.18,14,173,59.355,sunny
485.19,21.47,35.44,59.75,0.73,16,173,45.569,sunny
249.55,18.29,24.29,70.71,1.86,17,173,24.519,sunny
239.9,12.04,16.26,65.02,3.71,7,174,22.569,sunny
460.55,16.65,28.96,61.94,1.89,8,174,42.807,sunny
524.41,17.85,31.61,62.73,2.47,9,174,46.959,sunny
809.47,19.09,41.29,63.87,2.61,10,174,74.705,sunny
908.77,21.55,48.6,44.45,0.27,11,174,79.625,sunny
847.04,20.28,43.2,54.38,3.11,12,174,78.188,sunny
761.12,22.82,45.07,68.59,0.74,13,174,68.465,sunny
772.68,25.66,48.54,53.24,0.37,14,174,66.874,sunny
603.61,21.21,38.3,60.22,1.28,15,174,52.487,sunny
409.06,16.95,27.89,60.54,1.67,16,174,39.477,sunny
233.04,13.67,19.77,58.34,1.11,7,175,23.483,sunny
610.35,15.87,33.12,53.85,1.32,9,175,58.331,sunny
776.37,18.75,41.84,65.77,0.25,10,175,70.367,sunny
783.2,19.72,39.39,52.09,4.78,12,175,72.46,sunny
826.35,24.84,49.13,67.18,0.63,13,175,70.437,sunny
574.85,19.8,36.75,51.79,0.36,15,175,50.935,sunny
490.62,22.82,34.8,43.19,3.43,16,175,47.104,sunny
216.4,16.91,20.51,61.67,3.62,7,176,21.473,sunny
418.11,15.05,25.08,64.52,3.15,8,176,39.177,sunny
655.64,18.34,36.09,58.63,2.39,9,176,59.235,sunny
726.34,15.91,36.37,52.53,1.66,10,176,66.251,sunny
875.35,20.5,44.94,60.0,2.28,11,176,77.857,sunny
795.63,21.99,45.17,71.57,0.86,12,176,71.614,sunny
807.16,22.76,45.05,67.08,2.4,13,176,70.539,sunny
692.46,20.03,39.63,57.33,1.47,14,176,63.119,sunny
714.32,20.38,41.53,61.4,0.36,15,176,64.983,sunny
434.76,21.86,34.31,64.16,0.74,16,176,39.657,sunny
196.16,23.07,26.07,66.7,3.6,17,176,19.417,sunny
416.18,17.24,27.71,73.57,2.53,8,177,39.621,sunny
668.34,21.9,40.87,70.5,1.35,9,177,59.504,sunny
859.51,20.19,45.24,68.7,0.91,11,177,74.776,sunny
843.57,20.25,43.02,55.06,3.17,12,177,77.593,sunny
891.16,22.11,44.68,69.32,5.2,13,177,77.906,sunny
780.2,22.83,46.13,65.79,0.12,14,177,67.049,sunny
659.66,20.66,38.29,43.97,2.69,15,177,64.734,sunny
214.07,19.24,25.07,55.28,0.74,17,177,19.353,sunny
206.65,12.85,18.11,65.94,1.18,7,178,20.281,sunny
484.74,19.85,33.19,49.3,1.5,8,178,45.315,sunny
680.29,15.71,34.67,63.71,1.81,9,178,63.745,sunny
772.26,16.74,37.68,57.77,2.78,10,178,71.653,sunny
732.86,18.73,40.4,56.53,0.4,11,178,67.345,sunny
928.16,21.45,48.77,76.83,0.66,12,178,85.497,sunny
660.6,20.83,39.16,72.31,1.86,14,178,62.312,sunny
562.12,20.35,36.72,67.65,0.61,15,178,51.795,sunny
225.23,19.04,24.96,73.17,1.05,17,178,20.578,sunny
214.45,16.73,20.83,62.33,2.91,7,179,21.772,sunny
401.91,19.4,30.35,63.62,1.39,8,179,37.439,sunny
781.81,23.2,45.82,58.2,1.05,10,179,68.116,sunny
874.41,14.95,38.26,61.99,3.65,11,179,79.888,sunny
874.96,24.73,49.33,60.31,2.06,12,179,73.528,sunny
785.82,23.3,45.83,56.59,1.31,14,179,67.564,sunny
567.63,25.27,39.7,69.38,3.25,15,179,50.291,sunny
481.28,23.0,35.97,51.86,1.83,16,179,46.471,sunny
217.68,21.82,28.22,65.73,0.17,17,179,24.549,sunny
260.02,16.31,21.39,77.94,3.4,7,180,22.541,sunny
389.8,16.41,26.46,62.29,2.06,8,180,36.227,sunny
670.39,19.91,36.9,63.26,3.91,9,180,61.992,sunny
764.4,20.18,42.08,62.13,1.3,10,180,67.635,sunny
718.6,23.48,43.57,66.37,1.83,11,180,64.415,sunny
797.02,20.47,42.37,62.0,2.5,13,180,73.29,sunny
802.32,24.51,47.21,59.19,1.72,14,180,70.976,sunny
595.34,20.82,36.95,66.58,2.16,15,180,56.021,sunny
409.65,22.87,30.87,77.48,5.35,16,180,38.272,sunny
223.31,20.26,25.57,63.53,1.75,17,180,23.967,sunny
215.61,15.59,21.46,57.73,0.74,7,181,19.715,sunny
386.09,16.27,26.06,55.43,2.25,8,181,35.637,sunny
621.71,16.84,35.05,62.32,0.54,9,181,56.916,sunny
767.46,22.37,43.86,75.33,1.93,10,181,65.252,sunny
827.74,19.89,43.26,77.55,1.83,11,181,74.165,sunny
884.27,24.47,47.08,57.95,4.9,13,181,80.243,sunny
678.16,25.38,44.87,64.3,1.07,14,181,61.891,sunny
220.23,20.86,25.48,46.18,2.48,17,181,20.97,sunny
246.89,18.28,23.91,68.71,2.22,7,182,22.416,sunny
385.55,17.75,28.3,56.22,1.27,8,182,36.804,sunny
660.05,22.27,41.42,58.41,0.82,9,182,61.535,sunny
759.71,19.11,41.11,71.11,0.99,10,182,69.771,sunny
817.19,19.54,43.75,59.4,0.38,12,182,72.359,sunny
899.06,22.19,45.92,54.06,4.06,13,182,80.63,sunny
545.61,25.96,40.44,55.01,2.35,15,182,49.825,sunny
420.1,25.06,35.83,61.19,2.29,16,182,37.764,sunny
218.46,21.71,26.98,57.72,1.61,17,182,21.648,sunny
195.43,12.93,15.16,59.41,4.54,7,183,17.426,sunny
372.32,17.08,27.19,69.11,1.33,8,183,35.031,sunny
696.61,20.71,41.17,54.94,0.54,9,183,61.7,sunny
708.97,21.71,42.65,63.89,0.4,10,183,64.228,sunny
860.62,21.31,44.65,68.07,3.1,11,183,78.152,sunny
837.73,23.33,47.72,63.58,0.92,13,183,71.463,sunny
699.97,20.24,40.96,54.04,0.35,14,183,64.552,sunny
666.33,22.32,40.0,65.88,2.88,15,183,59.916,sunny
503.76,23.0,37.52,64.81,0.74,16,183,47.346,sunny
208.46,22.77,26.15,71.39,3.59,17,183,18.79,sunny
189.78,16.59,18.5,63.5,4.72,7,184,18.517,sunny
440.52,17.66,30.05,59.07,1.04,8,184,43.568,sunny
646.23,19.93,38.26,75.36,1.31,9,184,59.178,sunny
751.96,17.84,39.15,49.81,1.55,10,184,67.179,sunny
834.6,22.57,44.16,47.43,4.31,11,184,72.07,sunny
826.51,19.87,43.52,60.5,1.44,13,184,71.111,sunny
732.16,27.39,48.17,55.22,1.48,14,184,63.965,sunny
635.56,22.49,39.67,45.24,2.37,15,184,59.022,sunny
436.82,25.57,38.04,51.47,0.8,16,184,39.102,sunny
206.14,20.3,24.16,72.69,2.9,17,184,23.757,sunny
203.29,16.41,21.33,68.88,1.47,7,185,20.416,sunny
478.98,22.9,35.91,51.36,1.7,8,185,44.702,sunny
586.89,20.32,35.94,64.71,2.49,9,185,55.837,sunny
851.94,20.16,41.59,61.84,5.16,11,185,75.026,sunny
830.78,22.79,46.42,49.48,1.62,12,185,71.878,sunny
875.13,25.53,51.08,57.15,0.88,13,185,76.185,sunny
720.11,23.84,44.16,58.65,1.6,14,185,65.906,sunny
516.63,24.42,38.21,60.3,2.13,15,185,46.67,sunny
442.18,20.93,31.79,67.65,3.01,16,185,41.951,sunny
363.25,20.48,28.97,52.89,3.01,8,186,36.337,sunny
577.89,20.4,37.15,70.89,0.73,9,186,49.724,sunny
748.32,21.46,42.09,61.08,2.28,10,186,67.15,sunny
891.55,25.23,48.36,58.29,4.52,11,186,75.98,sunny
757.68,24.13,46.11,51.95,0.93,12,186,67.139,sunny
696.36,23.94,44.05,57.29,0.98,13,186,62.355,sunny
738.58,23.8,43.68,66.78,2.86,14,186,67.384,sunny
593.26,22.42,37.78,61.83,3.04,15,186,54.707,sunny
248.54,23.6,27.13,59.11,4.91,17,186,23.096,sunny
461.97,17.41,30.37,69.03,1.13,8,187,43.465,sunny
650.6,18.43,36.94,67.86,1.25,9,187,58.28,sunny
665.36,20.62,39.8,66.37,0.98,10,187,62.603,sunny
883.29,18.53,43.52,76.47,1.88,11,187,79.16,sunny
905.09,22.48,46.33,62.71,4.13,12,187,79.26,sunny
878.84,23.78,49.18,58.68,1.21,13,187,75.534,sunny
748.11,21.8,39.74,59.85,5.62,14,187,70.776,sunny
556.71,22.75,37.2,63.03,2.81,15,187,50.886,sunny
237.09,22.66,27.05,71.0,3.41,17,187,24.233,sunny
247.91,18.96,24.67,61.32,2.16,7,188,22.652,sunny
453.73,19.67,32.17,65.8,1.38,8,188,42.009,sunny
559.69,20.39,36.4,57.86,0.98,9,188,52.691,sunny
830.64,21.67,41.99,62.77,5.76,10,188,72.069,sunny
874.47,25.08,48.92,49.91,3.0,12,188,77.567,sunny
747.93,28.06,48.68,67.01,2.27,13,188,65.712,sunny
840.57,24.63,48.99,56.6,1.08,14,188,74.44,sunny
644.57,26.44,44.09,55.47,2.11,15,188,54.322,sunny
445.29,18.06,29.46,68.6,2.45,8,189,46.291,sunny
519.13,20.34,34.49,65.0,1.78,9,189,50.076,sunny
784.96,21.87,44.53,56.32,1.11,10,189,68.154,sunny
792.63,19.67,39.61,68.95,4.79,11,189,70.284,sunny
695.34,28.22,46.43,55.77,3.31,14,189,62.127,sunny
506.92,25.07,37.56,46.85,3.4,16,189,46.486,sunny
222.94,19.81,25.08,51.78,1.76,7,190,23.2,sunny
650.79,25.35,42.91,48.81,2.45,9,190,55.418,sunny
748.28,20.34,38.86,63.06,4.91,11,190,67.306,sunny
913.1,21.42,46.68,65.31,2.66,12,190,83.01,sunny
852.09,19.85,41.8,61.83,4.52,13,190,75.489,sunny
231.33,21.62,27.67,63.91,1.11,17,190,24.907,sunny
264.05,16.74,21.58,63.42,3.85,7,191,23.395,sunny
429.4,21.87,31.88,72.14,3.59,8,191,39.402,sunny
565.73,21.26,37.44,55.86,0.99,9,191,51.551,sunny
798.48,20.13,42.56,62.23,1.9,10,191,71.839,sunny
805.59,18.85,42.31,55.38,0.89,11,191,70.832,sunny
744.17,22.72,44.12,68.4,1.16,14,191,65.183,sunny
514.06,22.48,36.83,63.37,1.35,15,191,46.708,sunny
221.36,25.27,30.52,55.75,1.75,17,191,20.658,sunny
200.83,19.18,24.08,60.33,1.4,7,192,21.392,sunny
385.38,24.39,34.52,53.59,1.79,8,192,35.586,sunny
624.78,17.32,33.55,59.04,3.14,9,192,57.172,sunny
629.45,21.13,38.82,55.66,1.49,10,192,59.831,sunny
830.18,21.16,44.9,71.63,1.46,11,192,73.454,sunny
756.42,27.4,48.65,62.75,1.81,13,192,65.132,sunny
673.7,25.77,42.59,56.73,4.25,14,192,57.388,sunny
457.64,25.12,37.43,71.84,1.78,16,192,41.013,sunny
204.83,22.65,27.43,64.45,1.72,17,192,17.115,sunny
221.1,19.9,25.37,54.06,1.46,7,193,23.711,sunny
674.81,18.59,37.31,60.63,1.9,9,193,60.74,sunny
763.09,22.5,44.14,52.64,1.56,10,193,66.316,sunny
846.59,22.96,47.31,71.84,1.3,11,193,74.366,sunny
735.91,27.17,48.09,56.83,1.45,12,193,65.221,sunny
797.5,28.94,51.74,58.85,1.41,13,193,67.575,sunny
758.63,23.64,45.48,60.49,1.15,14,193,66.921,sunny
620.89,21.06,38.7,48.07,1.24,15,193,53.736,sunny
239.52,21.72,27.35,66.41,1.94,17,193,21.612,sunny
247.61,20.61,25.13,49.98,3.64,7,194,22.06,sunny
468.09,16.09,27.99,73.68,2.68,8,194,44.34,sunny
578.65,24.3,40.42,62.7,1.56,9,194,50.976,sunny
626.81,23.3,39.76,51.65,2.93,10,194,56.054,sunny
809.64,23.33,44.97,72.17,3.31,11,194,71.916,sunny
758.68,26.22,44.91,63.88,5.09,12,194,69.639,sunny
847.63,25.57,49.35,56.44,2.07,13,194,74.554,sunny
595.24,23.3,37.94,52.5,4.02,15,194,54.027,sunny
422.05,27.34,38.47,73.69,1.91,16,194,40.261,sunny
247.54,17.97,23.93,52.92,1.83,7,195,25.219,sunny
374.25,22.17,32.41,63.07,1.23,8,195,33.58,sunny
518.78,20.84,35.19,69.01,1.51,9,195,47.575,sunny
787.58,16.43,38.36,49.89,2.12,10,195,70.203,sunny
746.39,26.59,48.11,69.14,1.09,11,195,64.818,sunny
840.34,25.42,48.06,58.04,3.21,12,195,73.181,sunny
654.31,25.19,43.33,69.84,1.86,14,195,60.348,sunny
516.85,25.61,40.05,67.52,1.33,15,195,46.73,sunny
417.18,24.52,35.76,48.02,1.59,16,195,40.779,sunny
232.59,23.13,29.35,65.36,0.94,17,195,23.493,sunny
219.04,19.95,25.75,63.99,0.97,7,196,24.791,sunny
443.77,19.8,31.93,55.22,1.47,8,196,41.098,sunny
567.66,22.83,37.54,68.32,2.91,9,196,53.94,sunny
716.24,25.16,44.55,60.65,2.62,10,196,64.777,sunny
904.53,26.93,51.25,69.65,3.51,12,196,79.407,sunny
842.25,28.26,52.73,46.88,0.99,13,196,71.75,sunny
821.9,28.02,51.46,41.86,1.52,14,196,72.503,sunny
504.97,23.81,36.49,62.84,3.09,15,196,44.327,sunny
432.7,20.72,32.2,59.01,1.88,16,196,40.792,sunny
209.82,18.93,24.53,56.34,0.86,7,197,19.713,sunny
433.97,24.06,35.9,65.05,1.47,8,197,37.468,sunny
776.28,23.47,45.4,56.24,1.7,10,197,66.993,sunny
845.6,22.03,46.12,61.48,1.59,11,197,76.2,sunny
885.24,29.13,54.33,53.82,1.69,12,197,76.968,sunny
732.9,25.88,47.38,50.85,0.61,13,197,62.684,sunny
737.05,22.96,43.14,50.94,2.42,14,197,66.787,sunny
562.84,27.49,42.94,71.61,1.8,15,197,49.454,sunny
454.71,22.67,32.27,53.85,5.05,16,197,42.176,sunny
385.77,19.21,29.68,64.22,1.38,8,198,38.493,sunny
